incident_id,event_timestamp,service_name,gcp_region,owning_team,severity,root_cause,alert_count,duplicate_alerts,p95_latency_ms,error_rate_pct,cpu_utilization_pct,memory_utilization_pct,deployment_within_2h,customer_impact_score,mttr_minutes,escalated
inc-008879,2026-02-13T03:46:00+00:00,search,us-east1,platform,medium,bad_deploy,12,4,249,3.293,67.97,88.21,1,21.5,33,0
inc-008880,2026-02-13T03:53:00+00:00,user-profile,europe-west1,platform,critical,database_latency,91,13,271,1.172,58.5,61.32,1,51.24,181,1
inc-008881,2026-02-13T04:00:00+00:00,search,europe-west1,payments,critical,quota_exhaustion,102,10,203,4.282,63.56,55.47,0,63.82,279,1
inc-008882,2026-02-13T04:07:00+00:00,user-profile,us-east1,payments,medium,dependency_timeout,17,7,712,0.29,25.22,49.56,0,26.32,44,0
inc-008883,2026-02-13T04:14:00+00:00,payments,europe-west1,payments,medium,database_latency,13,8,630,0.629,77.59,58.81,0,23.49,57,0
inc-008884,2026-02-13T04:21:00+00:00,search,europe-west1,sre,medium,traffic_spike,16,8,205,0.936,46.35,46.64,0,15.13,49,0
inc-008885,2026-02-13T04:28:00+00:00,recommendations,us-central1,sre,medium,database_latency,20,8,784,2.917,77.82,73.62,0,37.35,79,0
inc-008886,2026-02-13T04:35:00+00:00,checkout,us-east1,sre,low,traffic_spike,5,1,237,0.182,71.2,65.62,0,8.72,21,0
inc-008887,2026-02-13T04:42:00+00:00,recommendations,europe-west1,sre,high,bad_deploy,64,19,265,3.748,56.09,67.32,1,46.67,172,1
inc-008888,2026-02-13T04:49:00+00:00,user-profile,us-central1,platform,low,dependency_timeout,6,1,365,1.921,39.1,40.08,0,17.59,27,0
inc-008889,2026-02-13T04:56:00+00:00,checkout,europe-west1,sre,low,database_latency,6,1,828,0.626,78.37,83.82,0,25.28,28,0
inc-008890,2026-02-13T05:03:00+00:00,payments,us-east1,platform,medium,dependency_timeout,26,12,493,0.303,44.41,60.8,1,24.93,94,0
inc-008891,2026-02-13T05:10:00+00:00,inventory,europe-west1,payments,medium,traffic_spike,24,13,138,0.769,50.12,63.79,0,16.56,65,0
inc-008892,2026-02-13T05:17:00+00:00,search,us-east1,platform,low,quota_exhaustion,7,2,121,11.252,73.02,67.82,0,39.93,57,1
inc-008893,2026-02-13T05:24:00+00:00,user-profile,us-central1,sre,high,dependency_timeout,53,11,362,0.153,49.43,57.28,0,33.36,130,1
inc-008894,2026-02-13T05:31:00+00:00,checkout,asia-south1,sre,high,traffic_spike,36,9,175,0.936,74.32,62.62,0,23.38,110,1
inc-008895,2026-02-13T05:38:00+00:00,user-profile,us-east1,backend,low,quota_exhaustion,5,2,173,9.318,50.02,78.54,0,34.53,55,1
inc-008896,2026-02-13T05:45:00+00:00,inventory,asia-south1,backend,medium,traffic_spike,24,11,257,0.961,52.76,42.31,0,20.11,40,0
inc-008897,2026-02-13T05:52:00+00:00,checkout,asia-south1,payments,medium,traffic_spike,20,2,111,1.076,48.12,82.03,0,15.0,32,0
inc-008898,2026-02-13T05:59:00+00:00,payments,asia-south1,platform,medium,bad_deploy,22,12,235,6.66,67.91,39.72,1,35.76,74,0
inc-008899,2026-02-13T06:06:00+00:00,user-profile,us-east1,payments,low,database_latency,9,4,1040,0.155,76.52,86.6,0,30.52,38,0
inc-008900,2026-02-13T06:13:00+00:00,inventory,us-central1,sre,low,traffic_spike,6,0,218,1.517,48.17,72.31,0,12.7,18,0
inc-008901,2026-02-13T06:20:00+00:00,search,asia-south1,ml-platform,low,database_latency,5,2,746,1.899,60.26,91.06,0,26.6,37,0
inc-008902,2026-02-13T06:27:00+00:00,user-profile,us-central1,ml-platform,high,dependency_timeout,42,22,1018,0.607,59.58,53.88,0,46.17,121,1
inc-008903,2026-02-13T06:34:00+00:00,inventory,us-central1,ml-platform,low,dependency_timeout,9,0,847,0.02,82.31,76.91,0,25.29,34,0
inc-008904,2026-02-13T06:41:00+00:00,payments,us-east1,backend,medium,bad_deploy,11,2,178,9.356,35.35,81.71,1,37.47,66,1
inc-008905,2026-02-13T06:48:00+00:00,inventory,us-east1,backend,low,quota_exhaustion,8,1,96,8.634,49.37,75.46,0,31.9,62,1
inc-008906,2026-02-13T06:55:00+00:00,user-profile,us-east1,backend,medium,database_latency,14,2,374,0.351,64.6,69.0,0,16.7,52,0
inc-008907,2026-02-13T07:02:00+00:00,recommendations,us-central1,backend,medium,quota_exhaustion,8,1,278,9.588,40.66,89.58,0,39.31,68,1
inc-008908,2026-02-13T07:09:00+00:00,checkout,us-east1,sre,medium,traffic_spike,30,17,294,0.337,69.16,76.53,0,21.86,43,0
inc-008909,2026-02-13T07:16:00+00:00,payments,us-east1,ml-platform,medium,traffic_spike,20,6,164,0.0,70.53,79.34,0,13.1,40,0
inc-008910,2026-02-13T07:23:00+00:00,recommendations,europe-west1,platform,low,dependency_timeout,9,1,742,0.318,52.87,55.22,1,23.55,30,0
inc-008911,2026-02-13T07:30:00+00:00,recommendations,us-central1,ml-platform,high,bad_deploy,45,23,123,4.195,35.66,89.1,1,35.91,83,1
inc-008912,2026-02-13T07:37:00+00:00,search,us-east1,backend,low,database_latency,1,0,541,1.652,27.1,83.73,0,18.93,19,0
inc-008913,2026-02-13T07:44:00+00:00,inventory,asia-south1,backend,medium,dependency_timeout,9,0,827,0.0,53.31,79.44,0,24.73,47,0
inc-008914,2026-02-13T07:51:00+00:00,user-profile,us-east1,ml-platform,low,database_latency,7,2,401,0.424,74.37,47.16,1,14.45,28,0
inc-008915,2026-02-13T07:58:00+00:00,inventory,europe-west1,backend,high,dependency_timeout,51,24,729,1.493,72.08,92.43,0,45.65,160,1
inc-008916,2026-02-13T08:05:00+00:00,recommendations,us-central1,payments,low,database_latency,11,1,966,2.065,41.25,92.17,1,35.3,42,0
inc-008917,2026-02-13T08:12:00+00:00,recommendations,europe-west1,backend,medium,dependency_timeout,19,8,517,2.822,49.59,76.22,0,29.94,56,0
inc-008918,2026-02-13T08:19:00+00:00,payments,us-central1,backend,high,traffic_spike,33,19,227,1.022,77.91,63.47,0,23.59,122,1
inc-008919,2026-02-13T08:26:00+00:00,inventory,us-east1,sre,medium,database_latency,12,2,868,1.743,46.65,79.09,0,32.33,64,0
inc-008920,2026-02-13T08:33:00+00:00,payments,europe-west1,platform,critical,traffic_spike,63,19,123,1.853,66.39,55.29,1,36.98,202,1
inc-008921,2026-02-13T08:40:00+00:00,checkout,us-east1,payments,high,quota_exhaustion,55,11,170,11.573,46.11,70.55,0,63.72,190,1
inc-008922,2026-02-13T08:47:00+00:00,recommendations,europe-west1,backend,medium,dependency_timeout,24,9,557,1.449,52.45,60.91,0,29.07,62,0
inc-008923,2026-02-13T08:54:00+00:00,payments,us-east1,ml-platform,medium,dependency_timeout,13,2,748,1.471,74.87,78.28,0,28.96,54,0
inc-008924,2026-02-13T09:01:00+00:00,user-profile,asia-south1,payments,low,database_latency,9,1,326,0.415,46.84,85.36,0,13.45,23,0
inc-008925,2026-02-13T09:08:00+00:00,checkout,us-central1,backend,high,database_latency,47,16,632,0.825,77.89,71.76,1,39.42,124,1
inc-008926,2026-02-13T09:15:00+00:00,checkout,us-east1,platform,low,traffic_spike,9,2,218,0.365,61.78,73.88,0,10.59,23,0
inc-008927,2026-02-13T09:22:00+00:00,payments,asia-south1,ml-platform,medium,traffic_spike,18,8,105,0.0,85.73,58.92,0,10.72,40,0
inc-008928,2026-02-13T09:29:00+00:00,user-profile,europe-west1,ml-platform,medium,bad_deploy,18,7,171,10.712,49.24,50.44,1,44.51,106,1
inc-008929,2026-02-13T09:36:00+00:00,payments,us-central1,payments,low,dependency_timeout,1,0,629,0.0,93.69,66.21,1,16.18,14,0
inc-008930,2026-02-13T09:43:00+00:00,inventory,us-central1,ml-platform,low,traffic_spike,4,1,172,1.601,33.43,79.72,0,10.9,20,0
inc-008931,2026-02-13T09:50:00+00:00,checkout,europe-west1,payments,low,traffic_spike,12,6,192,0.165,88.69,78.76,0,10.7,33,0
inc-008932,2026-02-13T09:57:00+00:00,inventory,asia-south1,ml-platform,medium,traffic_spike,23,12,205,1.954,84.75,59.54,0,21.34,92,0
inc-008933,2026-02-13T10:04:00+00:00,payments,us-east1,platform,low,bad_deploy,9,2,132,6.256,65.47,94.72,1,26.12,40,0
inc-008934,2026-02-13T10:11:00+00:00,search,us-central1,platform,medium,traffic_spike,10,3,137,1.764,49.87,96.58,0,13.22,24,0
inc-008935,2026-02-13T10:18:00+00:00,checkout,asia-south1,payments,medium,bad_deploy,24,10,107,11.052,57.3,70.88,1,46.63,111,1
inc-008936,2026-02-13T10:25:00+00:00,user-profile,asia-south1,ml-platform,low,database_latency,9,2,639,1.557,38.68,54.3,0,24.7,42,0
inc-008937,2026-02-13T10:32:00+00:00,checkout,us-east1,sre,medium,database_latency,16,6,339,0.0,72.87,60.85,0,15.68,53,0
inc-008938,2026-02-13T10:39:00+00:00,user-profile,europe-west1,payments,low,traffic_spike,5,1,225,1.66,58.37,56.96,1,12.86,18,0
inc-008939,2026-02-13T10:46:00+00:00,checkout,asia-south1,payments,low,database_latency,8,3,627,0.496,70.66,80.41,0,20.76,35,0
inc-008940,2026-02-13T10:53:00+00:00,inventory,us-central1,backend,low,dependency_timeout,8,3,735,1.919,53.9,80.36,0,27.73,48,0
inc-008941,2026-02-13T11:00:00+00:00,checkout,europe-west1,backend,low,bad_deploy,7,3,169,2.584,73.21,61.41,1,15.13,30,0
inc-008942,2026-02-13T11:07:00+00:00,checkout,us-central1,backend,low,bad_deploy,12,4,188,12.005,54.47,79.92,1,46.12,76,1
inc-008943,2026-02-13T11:14:00+00:00,inventory,us-east1,backend,low,traffic_spike,10,2,206,0.658,16.0,87.86,0,11.62,22,0
inc-008944,2026-02-13T11:21:00+00:00,recommendations,us-east1,platform,low,quota_exhaustion,5,0,191,4.449,66.82,44.07,1,20.37,34,0
inc-008945,2026-02-13T11:28:00+00:00,payments,asia-south1,platform,medium,bad_deploy,15,8,167,11.478,44.49,82.18,1,45.36,96,1
inc-008946,2026-02-13T11:35:00+00:00,payments,europe-west1,backend,low,quota_exhaustion,2,1,182,11.81,100,73.95,0,40.88,56,1
inc-008947,2026-02-13T11:42:00+00:00,user-profile,asia-south1,payments,high,dependency_timeout,54,32,279,2.01,87.81,67.96,1,37.3,173,1
inc-008948,2026-02-13T11:49:00+00:00,recommendations,asia-south1,backend,low,database_latency,11,4,772,0.768,48.47,57.51,0,26.55,56,0
inc-008949,2026-02-13T11:56:00+00:00,recommendations,us-central1,backend,medium,database_latency,15,9,775,0.719,47.36,71.28,0,28.28,36,0
inc-008950,2026-02-13T12:03:00+00:00,payments,asia-south1,sre,medium,database_latency,19,12,1095,0.764,52.87,74.4,0,38.22,83,0
inc-008951,2026-02-13T12:10:00+00:00,recommendations,us-east1,platform,low,database_latency,9,5,302,0.791,57.05,73.36,0,13.97,26,0
inc-008952,2026-02-13T12:17:00+00:00,checkout,us-central1,sre,low,dependency_timeout,11,2,341,1.009,90.32,62.27,0,16.5,42,0
inc-008953,2026-02-13T12:24:00+00:00,recommendations,asia-south1,ml-platform,low,database_latency,7,3,781,0.047,100,45.75,1,22.82,29,0
inc-008954,2026-02-13T12:31:00+00:00,checkout,europe-west1,ml-platform,medium,quota_exhaustion,16,5,195,6.961,88.85,66.72,0,32.96,71,0
inc-008955,2026-02-13T12:38:00+00:00,recommendations,us-central1,sre,high,quota_exhaustion,41,25,200,11.159,70.2,38.86,0,56.93,161,1
inc-008956,2026-02-13T12:45:00+00:00,payments,us-east1,payments,low,database_latency,5,1,807,0.0,71.44,71.94,0,22.43,31,0
inc-008957,2026-02-13T12:52:00+00:00,payments,us-central1,sre,medium,traffic_spike,10,1,37,0.053,66.87,68.73,0,5.58,20,0
inc-008958,2026-02-13T12:59:00+00:00,recommendations,asia-south1,ml-platform,high,database_latency,50,22,745,0.0,60.29,79.11,0,41.12,112,1
inc-008959,2026-02-13T13:06:00+00:00,user-profile,europe-west1,platform,medium,bad_deploy,15,6,267,10.598,72.63,73.38,1,45.22,69,1
inc-008960,2026-02-13T13:13:00+00:00,search,us-central1,payments,high,dependency_timeout,47,15,1015,1.236,82.92,54.27,0,50.23,183,1
inc-008961,2026-02-13T13:20:00+00:00,search,us-central1,sre,high,database_latency,51,22,710,1.874,48.54,58.58,0,46.32,149,1
inc-008962,2026-02-13T13:27:00+00:00,user-profile,us-east1,payments,low,traffic_spike,6,1,212,0.967,77.79,79.22,1,10.9,17,0
inc-008963,2026-02-13T13:34:00+00:00,inventory,us-central1,payments,critical,dependency_timeout,75,8,333,0.754,71.73,55.42,0,44.34,110,1
inc-008964,2026-02-13T13:41:00+00:00,payments,asia-south1,platform,low,traffic_spike,7,1,123,1.025,77.18,43.41,1,9.3,17,0
inc-008965,2026-02-13T13:48:00+00:00,recommendations,asia-south1,sre,medium,dependency_timeout,18,9,918,0.72,46.99,55.57,0,33.21,54,0
inc-008966,2026-02-13T13:55:00+00:00,recommendations,us-east1,backend,medium,quota_exhaustion,15,2,37,3.715,60.62,65.08,0,18.82,54,0
inc-008967,2026-02-13T14:02:00+00:00,recommendations,us-east1,payments,low,bad_deploy,5,0,185,8.602,70.22,64.89,1,32.68,45,1
inc-008968,2026-02-13T14:09:00+00:00,user-profile,europe-west1,ml-platform,low,dependency_timeout,10,2,837,2.784,49.76,84.05,0,33.78,55,0
inc-008969,2026-02-13T14:16:00+00:00,search,us-central1,platform,medium,quota_exhaustion,15,8,120,10.952,82.79,92.17,0,42.61,88,1
inc-008970,2026-02-13T14:23:00+00:00,search,asia-south1,sre,high,traffic_spike,42,14,237,0.449,65.85,81.58,0,26.17,131,1
inc-008971,2026-02-13T14:30:00+00:00,inventory,europe-west1,sre,low,bad_deploy,5,2,214,9.831,78.85,73.64,1,37.09,51,1
inc-008972,2026-02-13T14:37:00+00:00,recommendations,us-central1,payments,low,traffic_spike,5,0,73,1.9,85.34,92.55,0,9.77,21,0
inc-008973,2026-02-13T14:44:00+00:00,user-profile,us-central1,sre,low,traffic_spike,4,1,228,2.96,75.35,80.27,0,16.38,28,0
inc-008974,2026-02-13T14:51:00+00:00,inventory,asia-south1,backend,high,traffic_spike,45,17,233,2.168,28.5,66.37,0,32.58,100,1
inc-008975,2026-02-13T14:58:00+00:00,recommendations,us-central1,backend,low,quota_exhaustion,8,1,182,5.123,79.59,65.99,0,23.52,43,0
inc-008976,2026-02-13T15:05:00+00:00,inventory,europe-west1,ml-platform,medium,quota_exhaustion,11,6,210,5.057,79.64,65.77,1,25.37,56,0
inc-008977,2026-02-13T15:12:00+00:00,recommendations,us-east1,payments,low,traffic_spike,9,5,290,1.642,53.79,66.04,0,16.23,31,0
inc-008978,2026-02-13T15:19:00+00:00,search,us-east1,payments,low,dependency_timeout,6,0,1158,0.0,65.7,80.43,1,31.65,33,0
inc-008979,2026-02-13T15:26:00+00:00,inventory,us-east1,payments,medium,traffic_spike,16,5,141,1.414,60.19,73.91,0,14.97,32,0
inc-008980,2026-02-13T15:33:00+00:00,recommendations,europe-west1,sre,low,traffic_spike,8,1,130,1.539,61.71,73.11,1,11.47,35,0
inc-008981,2026-02-13T15:40:00+00:00,inventory,us-east1,ml-platform,low,quota_exhaustion,10,6,150,2.806,44.86,63.56,0,16.67,32,0
inc-008982,2026-02-13T15:47:00+00:00,payments,europe-west1,platform,low,bad_deploy,11,6,161,7.869,24.38,58.65,1,32.58,70,0
inc-008983,2026-02-13T15:54:00+00:00,search,us-central1,ml-platform,high,bad_deploy,38,4,244,13.187,78.32,97.47,1,62.76,160,1
inc-008984,2026-02-13T16:01:00+00:00,payments,us-east1,sre,low,traffic_spike,5,2,114,0.485,58.1,63.4,0,6.55,17,0
inc-008985,2026-02-13T16:08:00+00:00,search,us-east1,ml-platform,medium,traffic_spike,24,7,196,2.12,66.19,89.67,0,22.06,71,0
inc-008986,2026-02-13T16:15:00+00:00,user-profile,asia-south1,ml-platform,low,traffic_spike,7,1,199,1.35,49.24,71.41,0,12.18,18,0
inc-008987,2026-02-13T16:22:00+00:00,search,us-east1,payments,low,bad_deploy,3,0,20,13.628,46.96,57.26,1,42.73,63,1
inc-008988,2026-02-13T16:29:00+00:00,user-profile,us-east1,ml-platform,medium,quota_exhaustion,23,7,144,10.406,43.83,51.14,1,45.17,86,1
inc-008989,2026-02-13T16:36:00+00:00,recommendations,us-east1,platform,low,dependency_timeout,9,5,634,0.586,74.22,71.46,0,21.66,36,0
inc-008990,2026-02-13T16:43:00+00:00,search,us-central1,sre,medium,database_latency,15,4,452,0.72,34.98,62.08,0,20.21,44,0
inc-008991,2026-02-13T16:50:00+00:00,search,europe-west1,sre,medium,traffic_spike,19,7,273,0.0,52.87,72.81,0,15.38,40,0
inc-008992,2026-02-13T16:57:00+00:00,inventory,us-east1,backend,high,traffic_spike,32,13,94,1.8,100,81.36,0,22.15,83,1
inc-008993,2026-02-13T17:04:00+00:00,user-profile,asia-south1,sre,low,dependency_timeout,9,2,499,0.451,88.77,59.81,0,17.88,29,0
inc-008994,2026-02-13T17:11:00+00:00,recommendations,us-central1,payments,low,bad_deploy,2,1,131,7.093,40.02,55.14,1,25.45,37,0
inc-008995,2026-02-13T17:18:00+00:00,user-profile,us-central1,platform,medium,dependency_timeout,23,10,810,2.006,46.29,81.55,0,36.62,93,0
inc-008996,2026-02-13T17:25:00+00:00,search,europe-west1,platform,medium,traffic_spike,14,7,256,0.623,62.33,68.87,0,14.57,29,0
inc-008997,2026-02-13T17:32:00+00:00,recommendations,europe-west1,sre,medium,bad_deploy,18,8,130,3.659,47.87,42.24,1,22.33,59,0
inc-008998,2026-02-13T17:39:00+00:00,inventory,asia-south1,payments,low,dependency_timeout,5,1,777,0.714,62.67,67.45,0,23.82,34,0
inc-008999,2026-02-13T17:46:00+00:00,search,asia-south1,platform,medium,dependency_timeout,6,2,370,0.0,93.27,58.68,0,11.95,21,0
inc-009000,2026-02-13T17:53:00+00:00,user-profile,europe-west1,payments,low,traffic_spike,8,2,212,1.093,100,60.76,0,12.18,31,0
inc-009001,2026-02-13T18:00:00+00:00,payments,europe-west1,payments,medium,traffic_spike,1,0,255,0.0,58.38,66.5,1,6.83,8,0
inc-009002,2026-02-13T18:07:00+00:00,user-profile,europe-west1,backend,low,database_latency,11,6,341,1.064,100,68.54,0,16.67,30,0
inc-009003,2026-02-13T18:14:00+00:00,search,europe-west1,ml-platform,low,dependency_timeout,7,1,379,1.233,96.65,60.6,0,16.32,32,0
inc-009004,2026-02-13T18:21:00+00:00,inventory,europe-west1,platform,low,database_latency,6,2,773,1.158,47.63,58.29,0,25.5,33,0
inc-009005,2026-02-13T18:28:00+00:00,checkout,europe-west1,platform,medium,quota_exhaustion,27,15,231,10.194,69.53,71.89,0,48.51,97,1
inc-009006,2026-02-13T18:35:00+00:00,user-profile,us-east1,sre,high,dependency_timeout,58,15,732,1.643,48.73,59.63,0,49.33,146,1
inc-009007,2026-02-13T18:42:00+00:00,recommendations,us-east1,sre,low,database_latency,9,0,749,1.431,63.42,52.57,0,27.07,45,0
inc-009008,2026-02-13T18:49:00+00:00,payments,asia-south1,ml-platform,medium,database_latency,28,4,1124,0.456,62.83,44.09,0,42.07,71,0
inc-009009,2026-02-13T18:56:00+00:00,user-profile,europe-west1,sre,low,database_latency,11,2,510,0.51,67.45,60.13,1,19.23,44,0
inc-009010,2026-02-13T19:03:00+00:00,recommendations,asia-south1,ml-platform,low,traffic_spike,6,2,136,0.612,59.66,84.43,0,7.94,14,0
inc-009011,2026-02-13T19:10:00+00:00,checkout,asia-south1,platform,critical,traffic_spike,113,12,215,0.441,76.52,100,0,57.55,295,1
inc-009012,2026-02-13T19:17:00+00:00,payments,us-central1,backend,low,dependency_timeout,8,0,1023,1.593,48.25,78.78,0,33.95,47,0
inc-009013,2026-02-13T19:24:00+00:00,checkout,us-east1,platform,medium,quota_exhaustion,24,14,108,5.073,34.59,60.72,1,28.72,98,0
inc-009014,2026-02-13T19:31:00+00:00,inventory,asia-south1,sre,low,dependency_timeout,3,1,1075,0.867,67.31,44.98,1,30.83,35,0
inc-009015,2026-02-13T19:38:00+00:00,inventory,us-east1,ml-platform,high,database_latency,62,37,1106,1.256,89.96,59.91,0,59.32,158,1
inc-009016,2026-02-13T19:45:00+00:00,user-profile,europe-west1,ml-platform,low,database_latency,6,1,362,0.107,47.89,81.63,1,12.07,23,0
inc-009017,2026-02-13T19:52:00+00:00,recommendations,us-central1,ml-platform,medium,traffic_spike,10,2,272,1.654,99.61,74.94,0,16.26,43,0
inc-009018,2026-02-13T19:59:00+00:00,checkout,us-east1,platform,low,quota_exhaustion,10,2,165,10.951,65.75,87.74,0,41.48,61,1
inc-009019,2026-02-13T20:06:00+00:00,search,asia-south1,platform,medium,traffic_spike,12,4,143,2.091,79.09,68.22,0,15.25,47,0
inc-009020,2026-02-13T20:13:00+00:00,user-profile,asia-south1,backend,low,quota_exhaustion,5,2,287,11.475,55.76,66.92,0,43.85,58,1
inc-009021,2026-02-13T20:20:00+00:00,user-profile,us-central1,payments,high,bad_deploy,49,15,234,12.769,30.93,61.72,1,66.21,176,1
inc-009022,2026-02-13T20:27:00+00:00,payments,europe-west1,sre,medium,quota_exhaustion,13,6,207,6.437,40.08,59.51,0,30.34,74,0
inc-009023,2026-02-13T20:34:00+00:00,recommendations,us-east1,payments,low,bad_deploy,10,5,174,11.345,87.78,85.77,1,42.89,72,1
inc-009024,2026-02-13T20:41:00+00:00,search,europe-west1,backend,low,traffic_spike,4,1,189,0.861,54.85,83.14,1,9.11,19,0
inc-009025,2026-02-13T20:48:00+00:00,recommendations,europe-west1,backend,medium,quota_exhaustion,26,4,225,10.418,52.99,83.82,0,48.58,89,1
inc-009026,2026-02-13T20:55:00+00:00,inventory,us-east1,ml-platform,critical,traffic_spike,46,27,177,0.526,60.5,69.37,0,26.7,136,1
inc-009027,2026-02-13T21:02:00+00:00,payments,us-central1,backend,medium,database_latency,14,4,977,0.865,78.81,69.76,0,33.32,54,0
inc-009028,2026-02-13T21:09:00+00:00,recommendations,europe-west1,payments,medium,traffic_spike,8,1,156,1.222,60.89,54.81,0,11.17,28,0
inc-009029,2026-02-13T21:16:00+00:00,payments,europe-west1,ml-platform,low,quota_exhaustion,7,2,186,4.91,100,62.29,0,22.53,34,0
inc-009030,2026-02-13T21:23:00+00:00,recommendations,asia-south1,payments,high,bad_deploy,56,31,259,4.998,56.12,65.77,1,46.67,121,1
inc-009031,2026-02-13T21:30:00+00:00,checkout,us-east1,payments,critical,database_latency,81,37,902,1.636,67.13,44.9,0,63.91,243,1
inc-009032,2026-02-13T21:37:00+00:00,user-profile,us-east1,sre,medium,traffic_spike,28,12,203,1.076,62.93,56.27,0,20.9,63,0
inc-009033,2026-02-13T21:44:00+00:00,user-profile,europe-west1,payments,low,traffic_spike,5,0,268,2.129,74.59,64.07,1,15.34,24,0
inc-009034,2026-02-13T21:51:00+00:00,payments,europe-west1,payments,low,traffic_spike,6,1,178,0.961,72.9,46.83,0,10.03,24,0
inc-009035,2026-02-13T21:58:00+00:00,recommendations,us-east1,sre,high,traffic_spike,49,12,161,0.563,38.31,77.2,0,27.76,140,1
inc-009036,2026-02-13T22:05:00+00:00,checkout,us-central1,sre,critical,dependency_timeout,166,83,1007,0.826,60.32,77.36,0,100,498,1
inc-009037,2026-02-13T22:12:00+00:00,checkout,asia-south1,sre,low,database_latency,8,1,484,1.537,48.62,74.84,0,20.31,29,0
